ID,Movie_Name,URL,Director,Producer,Writer,Casting,Budget,Box_Office,Duration,Year,Rating,Rating_count,Genre,Inflated_Box_Office,Inflated_Budget,Performance,Profit
Selfiee,Selfiee,https://wikipedia.org/wiki/Selfiee,Raj Mehta,"Hiroo Yash Johar, Aruna Bhatia, Supriya Menon, Karan Johar, Prithviraj Sukumaran, Apoorva Mehta, Listin Stephen",Rishabh Sharma,"Akshay Kumar, Emraan Hashmi",100.0,24.0,2h 28m,2023,5.7,13000,Comedy,25.44,106.0,Flop,0.24
Veere_Di_Wedding,Veere Di Wedding,https://wikipedia.org/wiki/Veere_Di_Wedding,Shashanka Ghosh,"Anil Kapoor, Rhea Kapoor, Nikhil Dwivedi, Ekta Kapoor, Shobha Kapoor","Nidhi Mehra, Mehul Suri","Kareena Kapoor Khan, Sonam K Ahuja, Swara Bhasker, Shikha Talsania",42.0,139.0,2h 15m,2018,3.3,13000,Drama,197.17,59.58,Superhit,3.3095238095238093
Johnny_Gaddaar,Johnny Gaddaar,https://wikipedia.org/wiki/Johnny_Gaddaar,Sriram Raghavan,Manmohan Shetty,Sriram Raghavan,"Neil Nitin Mukesh, Dharmendra, Rimi Sen, Vinay Pathak, Zakir Hussain, Dayanand Shetty, Ashwini Kalsekar, Govind Namdeo",7.5,6.0,2h 15m,2007,7.9,13000,Thriller,16.16,20.2,Flop,0.8
Fashion_(2008_film),Fashion,https://wikipedia.org/wiki/Fashion_(2008_film),Madhur Bhandarkar,"Madhur Bhandarkar, Ronnie Screwvala",,"Priyanka Chopra, Kangana Ranaut, Mugdha Godse, Arjan Bajwa, Samir Soni, Arbaaz Khan",20.0,39.0,2h 47m,2008,6.9,13000,Drama,99.07,50.81,Hit,1.95
Chup_Chup_Ke,Chup Chup Ke,https://wikipedia.org/wiki/Chup_Chup_Ke,Priyadarshan,Ronnie Screwvala,"Priyadarshan, Rafi–Mecartin, Neeraj Vora","Shahid Kapoor, Dileep, Kareena Kapoor, Suniel Shetty, Neha Dhupia, Paresh Rawal, Rajpal Yadav, Shakti Kapoor, Om Puri, Anupam Kher, Manoj Joshi, Asrani",12.0,26.0,2h 44m,2006,7.0,13000,Comedy,74.21,34.25,Superhit,2.1666666666666665
Sonchiriya,Sonchiriya,https://wikipedia.org/wiki/Sonchiriya,Abhishek Chaubey,Ronnie Screwvala,,"Manoj Bajpayee, Sushant Singh Rajput, Bhumi Pednekar, Ashutosh Rana, Ranvir Shorey",22.0,10.0,2h 23m,2019,7.9,13000,Crime,13.38,29.44,Flop,0.45454545454545453
Life_in_a_Metro,Life in a Metro,https://wikipedia.org/wiki/Life_in_a_Metro,Anurag Basu,Ronnie Screwvala,Sanjeev Dutta,"Dharmendra, Nafisa Ali, Shilpa Shetty, Kay Kay Menon, Shiney Ahuja, Irrfan, Konkona Sen Sharma, Kangana Ranaut, Sharman Joshi",9.5,24.0,2h 12m,2007,7.4,13000,Drama,64.63,25.58,Superhit,2.526315789473684
Ankhon_Dekhi,Ankhon Dekhi,https://wikipedia.org/wiki/Ankhon_Dekhi,Rajat Kapoor,Manish Mundra,Rajat Kapoor,"Sanjay Mishra, Seema Pahwa, Rajat Kapoor, Brijendra Kala",4.75,1.0,1h 47m,2013,7.9,13000,Drama,1.9,9.02,Flop,0.21052631578947367
No_Entry,No Entry,https://wikipedia.org/wiki/No_Entry,Anees Bazmee,Boney Kapoor,Anees Bazmee,"Anil Kapoor, Salman Khan, Fardeen Khan, Bipasha Basu, Esha Deol, Lara Dutta, Celina Jaitly, Boman Irani",20.0,95.0,2h 38m,2005,6.6,13000,Comedy,287.43,60.51,Blockbuster,4.75
Mohenjo_Daro_(film),Mohenjo Daro,https://wikipedia.org/wiki/Mohenjo_Daro_(film),Ashutosh Gowariker,"Siddharth Roy Kapur, Sunita Gowariker","Ashutosh Gowariker, Preeti Mamgain","Hrithik Roshan, Pooja Hegde, Kabir Bedi, Manish Choudhary, Arunoday Singh",100.0,108.0,2h 35m,2016,5.6,13000,Historical,172.14,159.38,Average,1.08
Peepli_Live,Peepli Live,https://wikipedia.org/wiki/Peepli_Live,Anusha Rizvi,"Aamir Khan, Kiran Rao",,"Omkar Das Manikpuri, Raghubir Yadav, Shalini Vatsa, Malaika Shenoy, Nawazuddin Siddiqui, Naseeruddin Shah",10.0,47.0,1h 35m,2010,7.4,13000,Satire,106.26,22.61,Blockbuster,4.7
Don_(1978_film),Don,https://wikipedia.org/wiki/Don_(1978_film),Chandra Barot,Nariman Irani,Salim–Javed,"Amitabh Bachchan, Zeenat Aman, Pran",0.7,7.0,2h 55m,1978,7.7,13000,Action,102.13,10.21,Blockbuster,10.0
Mr._&_Mrs._Mahi,Mr. & Mrs. Mahi,https://wikipedia.org/wiki/Mr._&_Mrs._Mahi,Sharan Sharma,"Karan Johar, Zee Studios, Hiroo Yash Johar, Apoorva Mehta","Nikhil Mehrotra, Sharan Sharma","Rajkumar Rao, Janhvi Kapoor",40.0,51.0,2h 19m,2024,6.5,13000,Sports,51.0,40.0,Semihit,1.275
Batla_House,Batla House,https://wikipedia.org/wiki/Batla_House,Nikkhil Advani,"Bhushan Kumar, Divya Khosla Kumar, Krishan Kumar, Monisha Advani, Madhu Bhojwani, John Abraham, Sandeep Leyzell",Ritesh Shah,"John Abraham, Mrunal Thakur, Ravi Kishan",45.0,113.0,2h 26m,2019,7.2,13000,Thriller,151.22,60.22,Superhit,2.511111111111111
Bachna_Ae_Haseeno,Bachna Ae Haseeno,https://wikipedia.org/wiki/Bachna_Ae_Haseeno,Siddharth Anand,Aditya Chopra,"Devika Bhagat, Anvita Dutt Guptan","Ranbir Kapoor, Bipasha Basu, Deepika Padukone, Minissha Lamba",23.0,62.0,2h 32m,2008,6.2,13000,Romance,157.5,58.43,Superhit,2.6956521739130435
No_One_Killed_Jessica,No One Killed Jessica,https://wikipedia.org/wiki/No_One_Killed_Jessica,Raj Kumar Gupta,Ronnie Screwvala,Raj Kumar Gupta,"Vidya Balan, Rani Mukerji",9.0,46.0,2h 16m,2011,7.2,12000,Crime,98.11,19.2,Blockbuster,5.111111111111111
Thank_God_(film),Thank God,https://wikipedia.org/wiki/Thank_God_(film),Indra Kumar,"Bhushan Kumar, Krishan Kumar, Ashok Thakeria, Sunir Kheterpal, Deepak Mukut, Anand Pandit, Markand Adhikari","Aakash Kaushik, Madhur Sharma","Sidharth Malhotra, Ajay Devgn, Rakul Preet Singh",100.0,49.0,2h 1m,2022,5.6,12000,Comedy,55.06,112.36,Flop,0.49
Ghoomer,Ghoomer,https://wikipedia.org/wiki/Ghoomer,R. Balki,"Rakesh Jhunjhunwala, Abhishek Bachchan, Gauri Shinde, Ramesh Pulapaka, Anil Naidu","R. Balki, Rahul Sengupta, Rishi Virmani","Shabana Azmi, Abhishek Bachchan, Saiyami Kher, Angad Bedi",30.0,7.0,2h 15m,2023,7.6,12000,Sports,7.42,31.8,Flop,0.23333333333333334
New_York_(2009_film),New York,https://wikipedia.org/wiki/New_York_(2009_film),Kabir Khan,Aditya Chopra,Sandeep Shrivastava,"John Abraham, Katrina Kaif, Neil Nitin Mukesh, Irrfan Khan",35.0,75.0,2h 33m,2009,6.8,12000,Thriller,179.74,83.88,Superhit,2.142857142857143
Ghulam_(1998_film),Ghulam,https://wikipedia.org/wiki/Ghulam_(1998_film),Vikram Bhatt,Mukesh Bhatt,Anjum Rajabali,"Aamir Khan, Rani Mukherji",7.2,24.0,2h 42m,1998,7.2,12000,Drama,109.19,32.76,Superhit,3.333333333333333
Dhaakad,Dhaakad,https://wikipedia.org/wiki/Dhaakad,Razneesh Razy Ghai,"Deepak Mukut, Sohel Maklai",,"Kangana Ranaut, Arjun Rampal, Divya Dutta, Sougata Ghosh, Saswata Chatterjee",85.0,4.0,2h 15m,2022,3.8,12000,Action,4.49,95.51,Flop,0.047058823529411764
Mom_(2017_film),Mom,https://wikipedia.org/wiki/Mom_(2017_film),Ravi Udyawar,"Sunil Manchanda, Naresh Agarwal, Mukesh Talreja, Gautam Jain, Boney Kapoor",,"Sridevi, Sajal Aly, Akshaye Khanna, Nawazuddin Siddiqui, Adnan Siddiqui",30.0,176.0,2h 26m,2017,7.2,12000,Thriller,264.64,45.11,Blockbuster,5.866666666666666
Blackmail_(2018_film),Blackmail,https://wikipedia.org/wiki/Blackmail_(2018_film),Abhinay Deo,"Bhushan Kumar, Krishan Kumar, Abhinay Deo, Apurba Sengupta","Parveez Shaikh, Pradhuman Singh Mall","Irrfan Khan, Kirti Kulhari, Divya Dutta, Arunoday Singh, Omi Vaidya",18.0,29.0,2h 18m,2018,7.1,12000,Comedy,41.14,25.53,Semihit,1.6111111111111112
Jagga_Jasoos,Jagga Jasoos,https://wikipedia.org/wiki/Jagga_Jasoos,Anurag Basu,"Siddharth Roy Kapur, Anurag Basu, Ranbir Kapoor","Anurag Basu, Amitabh Bhattacharya, Anurag Basu, Devesh Kapoor, Samrat Chakraborty, Debatma Mandal, Samrat Chakraborty","Ranbir Kapoor, Katrina Kaif, Saswata Chatterjee, Saurabh Shukla, Sayani Gupta, Ivan Sylvester Rodrigues",131.0,87.0,2h 41m,2017,6.4,12000,Adventure,130.82,196.98,Flop,0.6641221374045801
Deewaar,Deewaar,https://wikipedia.org/wiki/Deewaar,Yash Chopra,Gulshan Rai,Salim–Javed,"Shashi Kapoor, Amitabh Bachchan, Neetu Singh, Nirupa Roy, Parveen Babi, Iftekhar, Madan Puri, Satyen Kappu, Manmohan Krishna",1.3,7.0,2h 54m,1975,8.0,12000,Drama,121.64,22.59,Blockbuster,5.384615384615384
Baaghi_2,Baaghi 2,https://wikipedia.org/wiki/Baaghi_2,Ahmed Khan,Sajid Nadiadwala,"Ahmed Khan, Shaan Yadav, Abbas Hierapurwala, Niraj Kumar Mishra","Tiger Shroff, Disha Patani, Manoj Bajpayee, Darshan Kumar, Prateik Babbar, Randeep Hooda, Deepak Dobriyal, Arravya Sharma",59.0,258.0,2h 17m,2018,4.8,12000,Action,365.98,83.69,Blockbuster,4.372881355932203
Bheed,Bheed,https://wikipedia.org/wiki/Bheed,Anubhav Sinha,Anubhav Sinha,"Anubhav Sinha, Saumya Tiwari, Sonali Jain","Rajkummar Rao, Bhumi Pednekar, Dia Mirza, Ashutosh Rana, Pankaj Kapur, Kritika Kamra",20.0,3.0,2h 4m,2023,6.6,12000,Drama,3.18,21.2,Flop,0.15
Judwaa_2,Judwaa 2,https://wikipedia.org/wiki/Judwaa_2,David Dhawan,Sajid Nadiadwala,,"Varun Dhawan, Jacqueline Fernandez, Taapsee Pannu, Thiago Juliaci",60.0,228.0,2h 25m,2017,3.6,12000,Comedy,342.83,90.22,Superhit,3.8
Jaadugar_(1989_film),Jaadugar,https://wikipedia.org/wiki/Jaadugar_(1989_film),Prakash Mehra,Prakash Mehra,"Kader Khan, Laxmikant Sharma, Javed Akhtar","Amitabh Bachchan, Jaya Prada, Aditya Pancholi, Amrita Singh",15.0,2.0,2h 47m,2022,6.8,12000,Comedy,2.25,16.85,Flop,0.13333333333333333
Mary_Kom_(film),Mary Kom,https://wikipedia.org/wiki/Mary_Kom_(film),Omung Kumar,"Viacom18 Motion Pictures, Sanjay Leela Bhansali",,"Priyanka Chopra, Darshan Kumaar, Sunil Thapa",38.0,86.0,2h 2m,2014,6.8,12000,Biographical,154.01,68.05,Superhit,2.263157894736842
Bhoothnath,Bhoothnath,https://wikipedia.org/wiki/Bhoothnath,Vivek Sharma,Ravi Chopra,"Vivek Sharma, Sudhanshu Dube","Amitabh Bachchan, Juhi Chawla, Shah Rukh Khan, Aman Siddiqui, Rajpal Yadav, Priyanshu Chatterjee",20.0,39.0,2h 30m,2008,6.4,11000,Comedy,99.07,50.81,Hit,1.95
Dream_Girl_2,Dream Girl 2,https://wikipedia.org/wiki/Dream_Girl_2,Raaj Shaandilyaa,"Ekta Kapoor, Shobha Kapoor","Raaj Shaandilyaa, Naresh Kathooria","Ayushman Khurana, Ananya Panday, Paresh Rawal, Annu Kapoor, Vijay Raaz",35.0,140.0,2h 14m,2023,5.2,11000,Comedy,148.4,37.1,Blockbuster,4.0
Yaariyan_2,Yaariyan 2,https://wikipedia.org/wiki/Yaariyan_2,"Radhika Rao
Vinay Sapru","Bhushan Kumar, Divya Khosla Kumar, Krishan Kumar, Aayush Maheshwari","Radhika Rao, Vinay Sapru","Divya Khosla Kumar, Yash Dasgupta, Pearl V Puri, Meezaan Jafri, Anaswara Rajan, Bhagyashri Borse, Warina Hussain",25.0,3.0,2h 28m,2023,5.1,11000,Romance,3.18,26.5,Flop,0.12
Qayamat_Se_Qayamat_Tak,Qayamat Se Qayamat Tak,https://wikipedia.org/wiki/Qayamat_Se_Qayamat_Tak,Mansoor Khan,Nasir Hussain,"Nasir Hussain, Aamir Khan","Aamir Khan, Juhi Chawla",0.85,5.0,2h 42m,1988,7.4,11000,Romance,40.74,6.93,Blockbuster,5.882352941176471
Shivaay,Shivaay,https://wikipedia.org/wiki/Shivaay,Ajay Devgn,Ajay Devgn,"Sandeep Srivastava, Robin Bhatt","Ajay Devgn, Sayyeshaa, Erika Kaar, Abigail Eames, Vir Das, Girish Karnad, Saurabh Shukla",125.0,149.0,2h 33m,2016,6.1,11000,Action,237.48,199.23,Average,1.192
Luck_by_Chance,Luck by Chance,https://wikipedia.org/wiki/Luck_by_Chance,Zoya Akhtar,"Farhan Akhtar, Ritesh Sidhwani","Zoya Akhtar, Javed Akhtar","Farhan Akhtar, Konkana Sen Sharma",15.0,29.0,2h 36m,2009,7.1,11000,Drama,69.5,35.95,Hit,1.9333333333333333
Josh_(2000_film),Josh,https://wikipedia.org/wiki/Josh_(2000_film),Mansoor Khan,"Ganesh Jain, Ratan Jain, Champak Jain",,"Shah Rukh Khan, Aishwarya Rai, Chandrachur Singh, Sharad Kapoor",16.0,35.0,2h 42m,2000,6.1,11000,Action,141.71,64.78,Superhit,2.1875
Phone_Bhoot,Phone Bhoot,https://wikipedia.org/wiki/Phone_Bhoot,Gurmmeet Singh,"Ritesh Sidhwani, Farhan Akhtar","Ravi Shankaran, Jasvinder Singh Bath","Katrina Kaif, Ishaan Khatter, Siddhant Chaturvedi",35.0,19.0,2h 16m,2022,5.2,11000,Horror,21.35,39.33,Flop,0.5428571428571428
Shootout_at_Lokhandwala,Shootout at Lokhandwala,https://wikipedia.org/wiki/Shootout_at_Lokhandwala,Apoorva Lakhia,"Ekta Kapoor, Sanjay Gupta","Sanjay Gupta, Suresh Nair, Apoorva Lakhia","Amitabh Bachchan, Sanjay Dutt, Suniel Shetty, Vivek Oberoi, Abhishek Bachchan, Arbaaz Khan, Tusshar Kapoor, Rohit Roy, Aditya Lakhia, Shabbir Ahluwalia",18.0,46.0,2h 2m,2007,7.1,11000,Action,123.87,48.47,Superhit,2.5555555555555554
Aitraaz,Aitraaz,https://wikipedia.org/wiki/Aitraaz,Abbas Mustan,Subhash Ghai,,"Akshay Kumar, Priyanka Chopra, Kareena Kapoor",8.0,26.0,2h 40m,2004,6.6,11000,Thriller,83.39,25.66,Superhit,3.25
Vivah,Vivah,https://wikipedia.org/wiki/Vivah,Sooraj R. Barjatya,"Ajit Kumar Barjatya, Kamal Kumar Barjatya, Rajkumar Barjatya",,"Shahid Kapoor, Amrita Rao, Anupam Kher, Alok Nath",8.0,54.0,2h 40m,2006,6.7,11000,Romance,154.13,22.83,Blockbuster,6.75
Housefull_3,Housefull 3,https://wikipedia.org/wiki/Housefull_3,Sajid Farhad,Sajid Nadiadwala,Sajid Farhad,"Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Jacqueline Fernandez, Nargis Fakhri, Lisa Haydon, Jackie Shroff",85.0,195.0,2h 20m,2016,4.9,11000,Comedy,310.8,135.48,Superhit,2.2941176470588234
Tere_Bin_Laden,Tere Bin Laden,https://wikipedia.org/wiki/Tere_Bin_Laden,Abhishek Sharma,"Pooja Shetty Deora, Aarti Shetty",,"Ali Zafar, Sugandha Garg, Pradhuman Singh",25.8,115.0,1h 35m,2010,7.2,11000,Satire,260.0,58.33,Blockbuster,4.457364341085271
Golmaal_Again,Golmaal Again,https://wikipedia.org/wiki/Golmaal_Again,Rohit Shetty,"Sangeeta Sachin Ahir, Rohit Shetty, Shivashish Sarkar","Yunus Sajawal, Farhad Sajid","Ajay Devgan, Tabu, Parineeti Chopra, Arshad Warsi, Tusshar Kapoor, Shreyas Talpade, Kunal Khemu, Neil Nitin Mukesh, Johnny Lever",70.0,311.0,2h 20m,2017,5.0,11000,Comedy,467.63,105.25,Blockbuster,4.442857142857143
Ladies_vs_Ricky_Bahl,Ladies vs. Ricky Bahl,https://wikipedia.org/wiki/Ladies_vs_Ricky_Bahl,Maneesh Sharma,Aditya Chopra,Habib Faisal,"Ranveer Singh, Anushka Sharma, Parineeti Chopra, Dipannita Sharma, Aditi Sharma",20.0,49.0,2h 20m,2011,6.0,11000,Romance,104.51,42.66,Superhit,2.45
Kuttey,Kuttey,https://wikipedia.org/wiki/Kuttey,Aasmaan Bhardwaj,"Ankur Garg, Vishal Bhardwaj, Luv Ranjan, Rekha Bhardwaj","Vishal Bhardwaj, Aasmaan Bhardwaj","Tabu, Arjun Kapoor, Naseeruddin Shah, Radhika Madan, Konkona Sen Sharma, Kumud Mishra",35.0,5.0,1h 49m,2023,5.5,11000,Action,5.3,37.1,Flop,0.14285714285714285
Son_of_Sardaar,Son of Sardaar,https://wikipedia.org/wiki/Son_of_Sardaar,Ashwni Dhir,Ajay Devgn,"Robin Bhatt, Ashwni Dhir","Ajay Devgn, Sanjay Dutt, Sonakshi Sinha, Juhi Chawla",30.0,161.0,2h 21m,2012,4.2,11000,Action,323.96,60.37,Blockbuster,5.366666666666666
Love_Aaj_Kal_2,Love Aaj Kal 2,https://wikipedia.org/wiki/Love_Aaj_Kal_2,Imtiaz Ali,"Dinesh Vijan, Imtiaz Ali",Imtiaz Ali,"Kartik Aaryan, Sara Ali Khan, Randeep Hooda, Arushi Sharma",50.0,53.0,2h 22m,2020,4.7,11000,Romance,66.91,63.12,Average,1.06
Shubh_Mangal_Zyada_Saavdhan,Shubh Mangal Zyada Saavdhan,https://wikipedia.org/wiki/Shubh_Mangal_Zyada_Saavdhan,Hitesh Kewalya,"Aanand L. Rai, Bhushan Kumar, Himanshu Sharma, Krishan Kumar",Hitesh Kewalya,"Ayushmann Khurrana, Jitendra Kumar",30.0,86.0,1h 57m,2020,5.8,11000,Comedy,108.57,37.87,Superhit,2.8666666666666667
Heropanti,Heropanti,https://wikipedia.org/wiki/Heropanti,Sabbir Khan,Sajid Nadiadwala,Sanjeev Dutta,"Tiger Shroff, Kriti Sanon, Prakash Raj",25.0,73.0,2h 26m,2014,5.2,11000,Action,130.73,44.77,Superhit,2.92
Mangal_Pandey:_The_Rising,Mangal Pandey: The Rising,https://wikipedia.org/wiki/Mangal_Pandey:_The_Rising,Ketan Mehta,"Bobby Bedi, Ketan Mehta, Deepa Sahi",,"Aamir Khan, Toby Stephens, Rani Mukerji, Ameesha Patel, Kirron Kher",34.0,52.0,2h 30m,2005,6.5,11000,Historical,157.33,102.87,Semihit,1.5294117647058822
Dhadak,Dhadak,https://wikipedia.org/wiki/Dhadak,Shashank Khaitan,"Karan Johar, Zee Studios, Hiroo Yash Johar, Apoorva Mehta",Shashank Khaitan,"Ishaan Khatter, Janhvi Kapoor",41.0,110.0,2h 18m,2018,4.6,11000,Romance,156.04,58.16,Superhit,2.682926829268293
De_Dana_Dan,De Dana Dan,https://wikipedia.org/wiki/De_Dana_Dan,Priyadarshan,"Ganesh Jain, Girish Jain, Vinit Jain, Ratan Jain, Champak Jain","Suresh Krishnan, Priyadarshan, Jay Master","Akshay Kumar, Sunil Shetty, Katrina Kaif, Paresh Rawal, Sameera Reddy",60.0,66.0,2h 42m,2009,5.8,11000,Comedy,158.17,143.79,Average,1.1
The_Dirty_Picture,The Dirty Picture,https://wikipedia.org/wiki/The_Dirty_Picture,Milan Luthria,"Ekta Kapoor, Shobha Kapoor",Rajat Aroraa,"Vidya Balan, Emraan Hashmi, Naseeruddin Shah, Tusshar Kapoor",18.0,117.0,2h 25m,2011,6.6,11000,Biographical,249.55,38.39,Blockbuster,6.5
Mardaani_2,Mardaani 2,https://wikipedia.org/wiki/Mardaani_2,Gopi Puthran,Aditya Chopra,Gopi Puthran,"Rani Mukerji, Vishal Jethwa",27.0,67.0,1h 43m,2019,7.3,10000,Thriller,89.66,36.13,Superhit,2.4814814814814814
Bhavesh_Joshi_Superhero,Bhavesh Joshi,https://wikipedia.org/wiki/Bhavesh_Joshi_Superhero,Vikramaditya Motwane,"Vikas Bahl, Madhu Mantena, Anurag Kashyap","Vikramaditya Motwane, Anurag Kashyap, Abhay Koranne","Harshvardhan Kapoor, Nishikant Kamat, Priyanshu Painyuli, Ashish Verma",21.0,5.0,2h 34m,2018,7.6,10000,Action,7.09,29.79,Flop,0.23809523809523808
D-Day_(2013_film),D-Day,https://wikipedia.org/wiki/D-Day_(2013_film),Nikkhil Advani,"DAR Motion Pictures, Emmay Entertainment","Nikkhil Advani, Ritesh Shah, Suresh Nair, Niranjan Iyengar","Rishi Kapoor, Irrfan Khan, Arjun Rampal, Shruti Haasan, Huma Qureshi, Imran Hasnee",36.0,28.0,2h 33m,2013,7.2,10000,Thriller,53.15,68.34,Flop,0.7777777777777778
Mere_Brother_Ki_Dulhan,Mere Brother Ki Dulhan,https://wikipedia.org/wiki/Mere_Brother_Ki_Dulhan,Ali Abbas Zafar,Aditya Chopra,Ali Abbas Zafar,"Imran Khan, Katrina Kaif, Ali Zafar, Tara D'Souza",22.0,86.0,2h 19m,2011,5.9,10000,Romance,183.43,46.92,Superhit,3.909090909090909
Shuddh_Desi_Romance,Shuddh Desi Romance,https://wikipedia.org/wiki/Shuddh_Desi_Romance,Maneesh Sharma,Aditya Chopra,Jaideep Sahni,"Parineeti Chopra, Sushant Singh Rajput, Vaani Kapoor",22.0,76.0,2h 21m,2013,5.8,10000,Romance,144.27,41.76,Superhit,3.4545454545454546
Salaam_Bombay!,Salaam Bombay!,https://wikipedia.org/wiki/Salaam_Bombay!,Mira Nair,"Mira Nair, Michael Nozik","Mira Nair, Sooni Taraporevala","Shafiq Syed, Hansa Vithal, Chanda Sharma, Nana Patekar, Raghuvir Yadav, Anita Kanwar, Raju Bernad",10.0,0.1,1h 49m,1988,7.9,10000,Drama,0.81,81.47,Flop,0.01
Waqt:_The_Race_Against_Time,Waqt: The Race Against Time,https://wikipedia.org/wiki/Waqt:_The_Race_Against_Time,Vipul Amrutlal Shah,Vipul Amrutlal Shah,,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra, Shefali Shah, Rajpal Yadav, Boman Irani",16.0,42.0,2h 33m,2005,6.7,10000,Drama,127.08,48.41,Superhit,2.625
Mrs_Chatterjee_vs_Norway,Mrs. Chatterjee vs. Norway,https://wikipedia.org/wiki/Mrs_Chatterjee_vs_Norway,Ashima Chibber,"Monisha Advani, Madhu Bhojwani, Nikkhil Advani","Sameer Satija, Ashima Chibber, Rahul Handa","Rani Mukerji, Anirban Bhattacharya, Neena Gupta, Jim Sarbh",29.0,37.0,2h 24m,2023,7.3,10000,Drama,39.22,30.74,Semihit,1.2758620689655173
Goodbye_(2022_film),Goodbye,https://wikipedia.org/wiki/Goodbye_(2022_film),Vikas Bahl,"Shobha Kapoor, Ekta Kapoor, Viraj Savant, Vikas Bahl",Vikas Bahl,"Amitabh Bachchan, Rashmika Mandanna, Neena Gupta, Sunil Grover",30.0,10.0,2h 10m,2022,6.7,10000,Drama,11.24,33.71,Flop,0.3333333333333333
Singham_Returns,Singham Returns,https://wikipedia.org/wiki/Singham_Returns,Rohit Shetty,"Reliance Entertainment, Ajay Devgn, Rohit Shetty","Yunus Sajawal, Sajid Farhad","Ajay Devgn, Kareena Kapoor Khan",57.5,219.0,2h 22m,2014,5.7,10000,Action,392.2,102.97,Superhit,3.8086956521739133
Phantom_(2015_film),Phantom,https://wikipedia.org/wiki/Phantom_(2015_film),Kabir Khan,"Sajid Nadiadwala, Siddharth Roy Kapur","Kabir Khan, Kausar Munir","Saif Ali Khan, Katrina Kaif",72.0,84.0,2h 16m,2015,6.0,10000,Thriller,141.92,121.64,Average,1.1666666666666667
Bol_Bachchan,Bol Bachchan,https://wikipedia.org/wiki/Bol_Bachchan,Rohit Shetty,"Ajay Devgn, Dhillin Mehta","Yunus Sajawal, Sajid Farhad","Ajay Devgn, Abhishek Bachchan, Asin, Prachi Desai, Krishna Abhishek, Neeraj Vora, Archana Puran Singh",50.0,165.0,2h 35m,2012,5.6,9900,Comedy,332.01,100.61,Superhit,3.3
Koyla,Koyla,https://wikipedia.org/wiki/Koyla,Rakesh Roshan,Rakesh Roshan,Anwar Khan,"Shah Rukh Khan, Madhuri Dixit, Amrish Puri",12.0,28.0,2h 46m,1997,6.2,9900,Action,135.03,57.87,Superhit,2.3333333333333335
Mumbai_Saga,Mumbai Saga,https://wikipedia.org/wiki/Mumbai_Saga,Sanjay Gupta,"Bhushan Kumar, Krishan Kumar, Anuradha Gupta, Sangeeta Ahir",,"John Abraham, Emraan Hashmi, Kajal Aggarwal, Rohit Roy, Anjana Sukhani, Mahesh Manjrekar, Prateik Babbar, Samir Soni, Amole Gupte, Gulshan Grover",64.0,22.0,2h 15m,2021,5.8,9900,Action,26.2,76.23,Flop,0.34375
Main_Tera_Hero,Main Tera Hero,https://wikipedia.org/wiki/Main_Tera_Hero,David Dhawan,"Shobha Kapoor, Ekta Kapoor","Tushar Hiranandani, Milap Zaveri","Varun Dhawan, Ileana D'Cruz, Nargis Fakhri",29.0,78.0,2h 8m,2014,5.1,9900,Comedy,139.69,51.93,Superhit,2.689655172413793
The_Sky_Is_Pink,The Sky Is Pink,https://wikipedia.org/wiki/The_Sky_Is_Pink,Shonali Bose,"Ronnie Screwvala, Siddharth Roy Kapur, Priyanka Chopra Jonas","Shonali Bose, Juhi Chaturvedi","Priyanka Chopra Jonas, Farhan Akhtar, Zaira Wasim, Rohit Suresh Saraf",24.0,34.0,2h 23m,2019,7.6,9900,Drama,45.5,32.12,Semihit,1.4166666666666667
Mother_India,Mother India,https://wikipedia.org/wiki/Mother_India,Mehboob Khan,Mehboob Khan,"Wajahat Mirza, S. Ali Raza","Nargis, Sunil Dutt, Rajendra Kumar, Raaj Kumar",0.6,8.0,2h 52m,1957,7.8,9900,Drama,396.81,29.76,All Time BlockBuster,13.333333333333334
Golmaal_3,Golmaal 3,https://wikipedia.org/wiki/Golmaal_3,Rohit Shetty,Dhillin Mehta,"Yunus Sajawal, Farhad Sajid","Mithun Chakraborty, Ajay Devgn, Kareena Kapoor, Arshad Warsi, Tusshar Kapoor, Shreyas Talpade, Kunal Khemu",40.0,167.0,2h 35m,2010,5.6,9800,Comedy,377.57,90.44,Blockbuster,4.175
Hum_Saath-Saath_Hain,Hum Saath-Saath Hain,https://wikipedia.org/wiki/Hum_Saath-Saath_Hain,Sooraj R. Barjatya,"Ajit Kumar Barjatya, Kamal Kumar Barjatya, Rajkumar Barjatya",Sooraj R. Barjatya,"Salman Khan, Saif Ali Khan, Karisma Kapoor, Tabu, Sonali Bendre, Mohnish Bahl",19.0,82.0,2h 57m,1999,6.3,9800,Family,351.93,81.55,Blockbuster,4.315789473684211
Qarib_Qarib_Single,Qarib Qarib Single,https://wikipedia.org/wiki/Qarib_Qarib_Single,Tanuja Chandra,"Zee Studios, Sutapa Sikdar, Shailja Kejriwal, Ajay G. Rai","Tanuja Chandra, Gazal Dhaliwal, Ramashrit Joshi","Irrfan Khan, Parvathy Thiruvothu",20.0,24.0,2h 5m,2017,7.1,9800,Romance,36.09,30.07,Average,1.2
